,Location,Item_Name,BidPrice,ID,BuyNowPricee
1636,Auckland,"Segotep RGB 12CM Fan Pack-include 3x12CM RGB Fan, Controller &amp; Wireless remote",BuyNowOnly,1357929179,$35.00
1637,Auckland,Sony Xperia XA 5-Inch 13MP 4G LTE Smart phone WITH BOX,BuyNowOnly,1354943667,$299.00
1638,Auckland,Nokia c5-00 Near new*Unlocked,$120.00,1354952435,$120.00
1639,Wellington,2M iPhone iPod Charge/Sync Colour Flat Cable,BuyNowOnly,1354956067,$3.90
1640,Auckland,iPhone SE/5/5s Genuine earbuds NEW,$29.50,1354973965,$34.00
1641,Australia,"Motorola Moto G4 Play XT1604 (16GB, White)",BuyNowOnly,1354978009,$209.00
1642,Auckland,New Nokia 6131 (Black + Silver) 1.3Mp For Vf &amp; 2D,$119.00,1354986917,$119.00
1644,Canterbury,Lenovo Smart Phone Dual Sim Price Reduced!,$70.00,1355010947,$80.00
1645,Auckland,Extendable Selfie Stick for Samsung iPhone Huawei,BuyNowOnly,1355027519,$10.90
1646,Auckland,Samsung Galaxy Grand Neo Plus Gt-I9060i Black Brand New!!!,$139.00,1355042571,$139.00
1647,Waikato,Vodafone Smart 4 mini,$120.00,1355087748,BidOnly
1648,Auckland,Spy Camera Blue Tooth Watch Smart Mobile Phone,$99.99,1355165330,$99.99
1651,Northland,SanDisk 32GB iXpand Flash Drive for iPhone &amp; iPads,BuyNowOnly,1355211798,$129.99
1652,Auckland,VR Virtual Reality 3D Movie Glasses,BuyNowOnly,1355216227,$22.99
1654,Auckland,Samsung Galaxy S6 Edge Plus 32GB BLACK SAPPHIRE + FREE SHIPPING,$698.00,1355261116,$699.00
1655,Wellington,"Iphone 6/6s, Iphone 5/5S &amp; Iphone 4/4S",$39.99,1355264395,$39.99
1656,Bay of Plenty,Queen Birthday Special Kiwi Smart Dual Sim,BuyNowOnly,1355272060,$45.00
1657,Bay of Plenty,DUAL SIM with all net Work,BuyNowOnly,1355272513,$60.00
1658,Bay of Plenty,Brand new IIP68 Basic phone DUAL SIM WITH ALL NETWORK,BuyNowOnly,1355272933,$150.00
1659,Bay of Plenty,Brand new IIP68 Basic phone DUAL SIM WITH ALL NETWORK,BuyNowOnly,1355273961,$150.00
1661,Canterbury,Fitness Tracker Smart Bluetooth Watch Pedometer,BuyNowOnly,1355297927,$44.90
1662,Bay of Plenty,DUAL SIM with all net Work,BuyNowOnly,1355298484,$60.00
1663,Bay of Plenty,This Week Special Offer Smart Dual Sim ( Rose Gold),BuyNowOnly,1355299749,$50.00
1664,Bay of Plenty,Queen Birth Day Special Brand new IP 68 Basic phone DUAL SIM WITH ALL NETWORK,BuyNowOnly,1355300173,$150.00
1665,Bay of Plenty,Kiwi Smart Dual Sim,BuyNowOnly,1355300566,$60.00
1666,Bay of Plenty,Kiwi Smart Dual Sim,$60.00,1355300889,$60.00
1667,Bay of Plenty,Kiwi Smart Dual Sim,$60.00,1355301192,$60.00
1668,Bay of Plenty,This Week Special Offer Smart Dual Sim,BuyNowOnly,1355301411,$60.00
1669,Bay of Plenty,DUAL SIM with all net Work,BuyNowOnly,1355301637,$45.00
1671,Canterbury,Fitness Tracker Smart Bluetooth Watch Pedometer - 1 YR WARRANTY,BuyNowOnly,1355317818,$44.90
1672,Canterbury,Fitness Tracker Smart Bluetooth Watch Pedometer - 1 Year Warranty,BuyNowOnly,1355319815,$44.90
1673,Canterbury,Fitness Tracker Smart Bluetooth Watch Pedometer - 1 Year Warranty,BuyNowOnly,1355320616,$44.90
1674,Auckland,Dual Sim Smart Watch Phone/Spy Camera !!!,$129.99,1355335278,$129.99
1676,Australia,"Lenovo K6 Note (32GB, Gold)",BuyNowOnly,1355350382,$309.00
1677,Auckland,Samsung Galaxy S4 Mini White Brand New 1 Year warranty,BuyNowOnly,1355358983,$189.00
1678,Wellington,iPhone 7 Plus - Silver 32Gb,"$1,200",1355374134,"$1,250"
1679,Auckland,Samsung S8 + Plus Duos G955FD Dual Sim Black Brand New,"$1,449",1355375072,"$1,449"
1680,Auckland,Apple iPhone 7 32 Gb Black,BuyNowOnly,1355386068,$949.00
1681,Auckland,LG Optimus L9 Android Smartphone in Mint Condition (UNLOCKED) Works on all SIM,$124.00,1355403472,$124.90
1682,Auckland,Samsung Galaxy Note1 Front Glass White / Black,$5.00,1355410879,$15.00
1683,Auckland,Pixi3 Alcatel Phone,$48.00,1355421843,$50.00
1684,Auckland,Galaxy Gear S2 Classic PU Leather Watch Strap,BuyNowOnly,1355442603,$6.95
1685,Auckland,Samsung Galaxy J5 Camera Lens,BuyNowOnly,1355455718,$2.49
1686,Waikato,Samsung Gear S2 Classic Stainless Steel Strap Black,BuyNowOnly,1355456649,$29.90
1687,Auckland,Vodafone 858 Smart Mobile Phone,$69.00,1355466396,$69.00
1688,Waikato,VK World Stone V3 Max Rugged Phone (Orange),BuyNowOnly,1355466622,$79.08
1689,Waikato,VkWorld Z2 Seniors Mobile Phone (Red),BuyNowOnly,1355466652,$78.50
1690,Waikato,MANN ZUG S Rugged Phone,BuyNowOnly,1355466693,$99.99
1691,Waikato,VKWorld Stone V3S Rugged Phone (Blue),BuyNowOnly,1355466746,$53.54
1692,Waikato,VKWorld Z2 Seniors Cell Phone (Gold),BuyNowOnly,1355466760,$75.81
1693,Auckland,Telecom T903 Black Mobile Phone,$89.00,1355467298,$89.00
1694,Auckland,Samsung GT-S5660 Galaxy Gio Dark Silver,$159.00,1355468103,$159.00
1695,Canterbury,Nokia 3310,$50.00,1357717186,BidOnly
1696,Canterbury,Nokia 3310,$50.00,1357717304,BidOnly
1697,Auckland,Samsung Galaxy J2 Prime in Mint Condition+ Warranty + Free Shipping / Pick up OK,$181.00,1355503785,$182.00
1698,Bay of Plenty,"Iphone Se 32Gb, Brand New!!!",$550.00,1355515140,$600.00
1699,Auckland,S6 Edge Cellphone Cover,$10.00,1355515673,BidOnly
1700,Auckland,iPhone 7 Plus Jet Black 256 Gb,"$1,650",1355521125,"$1,650"
1701,Auckland,Samsung Galaxy J1 2016 Model 4G Smartphone+ Warranty + FREE CASE &amp; FAST SHIPPING,$149.00,1355544473,$149.90
1702,Auckland,Alcatel Dual Core SmartPhone with 8MP Camera + FREE FAST DELIVERY,$67.00,1355553313,$67.50
1703,Auckland,Sony Xperia M4 Aqua (E2353) Black - Mint Condition + Warranty + Free Shipping,$322.00,1355576566,$322.50
1704,Australia,USB Flash Drive 128GB Storage Expansion for iPhone iPad Android and PC,$34.00,1357827147,BidOnly
1706,Canterbury,Smart Watch Bluetooth for Android iPhone - 1 Year Warranty,BuyNowOnly,1355587731,$26.95
1707,Canterbury,Smart Watch Bluetooth for Android iPhone - 1 Year Warranty,BuyNowOnly,1355587777,$26.95
1708,Canterbury,Smart Watch Bluetooth for Android iPhone,BuyNowOnly,1355588003,$26.95
1709,Canterbury,Smart Watch Bluetooth for Android iPhone - 1 YR WARRANTY,BuyNowOnly,1355588025,$26.95
1711,Auckland,Oneplus 5 Black - 128GB,$950.00,1354761612,BidOnly
1712,Auckland,Vodafone Smart Chat WIFI CAMERA Phone NEW BOXED,$60.00,1355605130,$60.00
1713,Auckland,"Skinny Swift ZTE 8GB 4""Inch 4G Camera Smartphone Phone",BuyNowOnly,1355605146,$70.00
1714,Auckland,"Skinny Ignite 8GB 5""Inch 4G Camera Smartphone Phone",BuyNowOnly,1355604844,$110.00
1716,Auckland,Smart Watch Bluetooth for Android iPhone - White,BuyNowOnly,1355609017,$21.90
1717,Auckland,Compatiable Battery For Samsung Galaxy Ace3/S7275,$9.78,1355635088,$9.78
1718,Auckland,Samsung Galaxy Ace3/S7275 1900mAh Compatiable,BuyNowOnly,1355632836,$9.78
1719,Auckland,LG Optimus L9 Smartphone Unlocked + Warranty + FREE &amp; FAST SHIPPING,$122.00,1355624946,$122.50
1720,Canterbury,Fitness Tracker Smart Bluetooth Watch Pedometer - 1 Year Warranty,BuyNowOnly,1355659764,$44.90
1721,Auckland,HTC Desire 825 Smartphone Graphite Grey - NZ New,$519.00,1355526264,$519.00
1722,Auckland,Vodafone Smart turbo 7 Smartphone Black,$128.00,1355526179,$128.00
1723,Auckland,"Samsung Galaxy J1 2016 Smartphone, White",$188.00,1355526261,$188.00
1724,Auckland,Apple iPhone SE - 32GB Rose Gold - NZ New,$645.00,1355526280,$645.00
1725,Auckland,Samsung Galaxy A3 2017 Black - NZ New,$589.00,1355526300,$589.00
1726,Auckland,Samsung Galaxy A5 (2016) Smartphone Gold,$499.00,1355526213,$499.00
1727,Auckland,Samsung Galaxy J3 2016 Smartphone (White),$249.99,1355526247,$249.99
1728,Auckland,Spark Pro Smartphone Metallic - Grey,$299.00,1355526223,$299.00
1729,Auckland,Samsung Galaxy A7 2017 Black - NZ New,$879.00,1355526197,$879.00
1730,Auckland,Vodafone Smart first 7 Smartphone - Black,$48.00,1355526208,$48.00
1731,Auckland,Samsung Galaxy J7 Prime Smartphone Black,$549.00,1355526171,$549.00
1732,Auckland,Huawei P8lite Smartphone White,$238.00,1355526254,$238.00
1733,Canterbury,Fitness Tracker Smart Bluetooth Watch Pedometer - 1 Year Warranty,BuyNowOnly,1355666029,$44.90
1734,Auckland,IPhone 7 Plus 128gb Black Brand New,"$1,350",1355691346,"$1,500"
1735,Wellington,iPhone 4 iPod iPad Charge/Sync Colour Data Cable,BuyNowOnly,1355698984,$0.60
1736,Wellington,iPhone 4 iPod iPad Charge/Sync Colour Data Cable,BuyNowOnly,1355699046,$4.70
1737,Auckland,"New Nokia 6555 Black -3G, 1.3Mp, Vf 2D Spark",$135.00,1355729580,$139.00
1738,Auckland,Brand New NOKIA CA-101D Usb Data Cable,$9.99,1355777282,$9.99
1740,Canterbury,Nokia 3310,$50.00,1358069367,BidOnly
1741,Auckland,256GB Red iPhone 7plus Sealed Box,"$1,600",1355807857,"$1,650"
1742,Auckland,"3.2"" Capacitve Touch, Android phone GPS + FM radio",$59.99,1355916797,$64.99
1743,Auckland,"5 Inch Android Smartphone - 720P, Dual SIM, Quad Core CPU, 8MP Camera, 3G",$155.00,1357424075,$155.00
1744,Auckland,Popular Flip Phone with Large Keys!,$115.00,1357426206,$115.00
1745,Auckland,Popular Flip Phone with Large Keys!,$115.00,1357426371,$115.00
1746,Auckland,Huawei P8 Lite Black NZ NEW!! Unlocked !! BRAND NEW!!,$219.00,1355945463,$219.00
1747,Auckland,NEW HTC One M7 32GB Black - Unlocked,$229.00,1355964100,$249.00
1749,Auckland,Huawei Y6 elite Unlocked !! Black !! Brand New NZ stock !!,$149.00,1355977974,$149.00
1750,Auckland,Watch Mobile Ultra-thin Java Sliding Menu !!!!,$109.99,1355982747,$109.99
1751,Auckland,Samsung Galaxy S6 G920F Topaz Blue Brand New,$499.00,1357513487,$499.00
1752,Auckland,Huawei Y6 !! White !! Unlocked !! Brand New !! NZ stock !!,$124.00,1356014406,$124.00
1755,Auckland,Android 6.0 10.1inch tablet Octa Core 4GB RAM 32GB ROM FREE FREIGHT,$225.00,1356052137,$269.95
1756,Auckland,Nextbit Robin - Brand New,$290.00,1356068675,$305.00
1757,Auckland,Smart Watch Bluetooth for Android iPhone - White,BuyNowOnly,1356071846,$20.22
1759,Auckland,BRAND NEW iPhone 6S Plus 64GB Space Gray + Warranty+ Lots of Freebies+ FREE SHIP,$998.00,1356132704,$998.50
1760,Auckland,Samsung Galaxy S8 Plus SM-G955F 4G 64GB Black,"$1,544",1356162414,"$1,550"
1761,Auckland,Htc 10 32Gb 4G 32Gb Gold,$725.00,1356162437,$730.00
1762,Auckland,Samsung Galaxy S7 Dual Sim SM-G930FD 32GB Pink,$891.00,1356162489,$899.00
1763,Auckland,Samsung Galaxy S7 Edge SM-G935 32GB Gold,$891.00,1356162518,$899.00
1764,Auckland,Huawei P8 Lite L21 4G 16GB White,$275.00,1356162659,$280.00
1765,Auckland,Samsung Galaxy A5 (2017) A520F Dual Sim 4G 32GB Black,$605.00,1356162719,$610.00
1766,Auckland,Samsung Galaxy J500F - Gold,$315.00,1356162771,$320.00
1767,Auckland,Apple iPhone 7 32GB Black Limited stock...!,BuyNowOnly,1356162805,"$1,075"
1768,Auckland,Apple iPhone 7 256GB Rose Gold,BuyNowOnly,1356162815,"$1,480"
1769,Auckland,Apple iPhone 7 128GB Jet Black,BuyNowOnly,1356162856,"$1,310"
1770,Auckland,Samsung Galaxy A5 (2017) A520F Dual Sim 4G 32GB Gold,$605.00,1356163091,$610.00
1771,Auckland,Samsung Galaxy S6 G920F 32GB Gold,$601.00,1356163101,$605.00
1772,Auckland,Sony Xperia X F5122 Dual Sim 4G 32GB Rose Gold,$743.00,1356163123,$750.00
1773,Auckland,Samsung Galaxy S6 G920F 32GB Black,$595.00,1356163200,$600.00
1774,Auckland,Google Pixel XL 32GB Silver,"$1,641",1356163213,"$1,650"
1775,Auckland,Sony Xperia Z5 E6683 Dual 4G 32GB Black,$665.00,1356163222,$675.00
1776,Auckland,Samsung Galaxy J7(2016) Dual J7108 4G 16GB White,$550.00,1356163245,$555.00
1777,Auckland,Samsung Galaxy S7 Edge SM-G935 32GB Silver,$891.00,1356163256,$899.00
1778,Auckland,OnePlus 3T A3010 Dual 4G 64GB Grey,$740.00,1356163315,$745.00
1779,Auckland,Sony Xperia X Performance F8132 64GB Black,$891.00,1356163338,$899.00
1780,Auckland,Samsung Galaxy J500F - White,$301.00,1356163422,$306.00
1781,Auckland,Apple iPhone 7 Plus 128GB Rose Gold,BuyNowOnly,1356163427,"$1,473"
1782,Auckland,Samsung Galaxy S8 SM-G950F 4G 64GB Gold,"$1,287",1356163487,"$1,295"
1783,Auckland,Samsung Galaxy S8 Plus SM-G955F 4G 64GB Gold,"$1,500",1356163533,"$1,510"
1784,Auckland,Samsung Galaxy S5 G900F 16GB Black 4G,$440.00,1356163592,$445.00
1785,Auckland,Samsung Galaxy S7 Edge Dual Sim G935FD 4G Gold,$941.00,1356163632,$950.00
1786,Auckland,Samsung Galaxy S8 SM-G950F 4G 64GB Black,"$1,321",1356163674,"$1,330"
1787,Auckland,OnePlus 3T A3010 Dual 4G 64GB Gold,$740.00,1356163685,$745.00
1788,Auckland,BlackBerry Passport Black,$405.00,1356163690,$410.00
1789,Auckland,Sony Xperia Z5 Premium E6833 Dual 4G 32GB Chrome,$934.00,1356163755,$940.00
1790,Auckland,Displex Scratch Remover,BuyNowOnly,1356168521,$19.90
1791,Auckland,Displex Scratch Remover,BuyNowOnly,1356168528,$19.90
1792,Auckland,Displex Scratch Remover,BuyNowOnly,1356168545,$19.90
1793,Auckland,Displex Scratch Remover,BuyNowOnly,1356168717,$19.90
1794,Australia,128GB USB i-Flash Drive U Disk Storage For Iphone 5S 6 6S 6 plus 7 7plus IOS 10,BuyNowOnly,1356182339,$38.00
1795,Auckland,Vodafone 246 Black Slim Phone With Charger,$25.00,1356184372,$28.00
1806,Auckland,Samsung Galaxy Note 3 32GB Smartphone BRAND NEW / UNUSED IN BOX,$458.00,1356207385,$459.98
1807,Auckland,Microsoft Lumia 550 - new with new Vodafone SIM,$110.00,1356287827,BidOnly
1808,Auckland,Samsung SGH-F300 'Beyonce phone' (SUPER RARE),$110.00,1356287861,BidOnly
1809,Australia,128GB Flash Drive for iPhone iPad Android 3 in 1,BuyNowOnly,1357029097,$38.00
1810,Auckland,Activity Tracker Smart Watch Bluetooth 4 - 1 YR WARRANTY,BuyNowOnly,1356298296,$39.95
1811,Auckland,Smart Bluetooth 4.0 Watch Call SMS Camera Control,$44.90,1356301186,$44.90
1812,Auckland,Alcatel OneTouch POP D1 Unlocked NZ!! BRAND NEW!!,$45.00,1356314125,$45.00
1814,Wellington,Skinny R286 mobile white BRAND NEW,$10.00,1356343030,$15.00
1815,Auckland,Alcatel One Touch Smart Phone UNLOCKED,$63.00,1356186503,$63.50
1816,Auckland,Samsung Galaxy S4 BRAND NEW Condition in Box + FREEBIES + FREE SHIPPING /PICK UP,$334.00,1356360097,$334.98
1817,Auckland,Samsung Gear Fit2 NEW Unsealed Retail $299,$150.00,1356360591,BidOnly
1818,Auckland,Spark Plus Smartphone - Grey,$159.99,1356410781,$159.99
1819,Auckland,Samsung GALAXY S6 32GB Smartphone Black - New,$769.00,1356410716,$769.00
1820,Auckland,Huawei Y3 Lite Smartphone - White,$83.99,1356410812,$83.99
1821,Auckland,Huawei Y3 Lite Smartphone - Black,$79.99,1356410754,$79.99
1822,Auckland,Samsung Galaxy A3 2017 Gold - NZ New,$589.00,1356410763,$589.00
1823,Auckland,Alcatel POP 4 Smartphone Dark Grey,$199.99,1356410823,$199.99
1824,Waikato,Samsung Gear Fit Replacement Wrist Band - Red,BuyNowOnly,1356408952,$8.99
1825,Wellington,iPhone 5/6/7 Charger Cable 2M iPod Touch 5/6 iPod Nano 7 Flat,BuyNowOnly,1356413066,$6.90
1826,Auckland,Give your iPhone 3G Attitude: Bones Skin **Buy Now,$4.99,1356413959,$4.99
1827,Auckland,Give your iPhone 3G Attitude: Jazzy Skin **Buy Now,$3.99,1356413987,$3.99
1828,Auckland,Give your iPhone 3G Attitude: Red Groupie Skin,$3.99,1356413989,$3.99
1829,Auckland,Huawei P10 Rose Gold,$800.00,1356415042,$800.00
1830,Auckland,New Nokia 6085 ( Black ) - Vodafone &amp; 2 Degrees,$115.00,1356435915,$119.00
1831,Auckland,Vodafone Vodaphone Smart mini 7 - white,$10.00,1356638847,$30.00
1832,Auckland,Vodafone Vodaphone Smart Mini 7 - black,$10.00,1356640222,$30.00
1833,Auckland,Brand New LG L3 II - LGE425f,$50.00,1356643574,BidOnly
1834,Auckland,Power Banks 8000mAh Solar Panel Charger Dual-Port,$24.85,1356663110,$24.85
1835,Auckland,iphone 4S white 8GB 3 Months Warranty,BuyNowOnly,1356667804,$155.00
1836,Waikato,Retractable MicroUSB (Samsung) Charger Cord,$14.99,1356687364,$14.99
1837,Waikato,Retractable MicroUSB (Samsung) Charger Cord,$14.99,1356687649,$14.99
1838,Auckland,Android Smartphone T903 (UNLOCKED) Works on all Networks + Free &amp; Fast Shipping,$44.00,1356715426,$44.50
1839,Auckland,"Brand new i phone 7, 128Gb",$950.00,1356717958,$980.00
1840,Auckland,Samsung Galaxy S6 G920F white Brand New,$499.00,1358253481,$499.00
1841,Auckland,Samsung Galaxy S6 G920F Gold Brand New,$499.00,1358257698,$499.00
1842,Auckland,Apple iPhone 6 64GB Gold As New!!,$529.00,1356777782,$529.00
1843,Wanganui,*REAL Watch Phone* a Real Phone-Not A Smartwatch!!,$25.00,1356792699,$30.00
1844,Bay of Plenty,Samsung s7 + Galaxy Tab A6,$505.00,1356799199,"$1,000"
1845,Auckland,iPhone 6S 32GB Space Gray NEW,$750.00,1357596345,$900.00
1846,Auckland,iPhone 7 Black - 32G - Brand New - Unopened,"$1,000",1356831990,BidOnly
1849,Auckland,Universal phone stand,$0.50,1356864224,$1.50
1851,Waikato,Android Smartphone Black,BuyNowOnly,1356877858,$139.99
1852,Auckland,Oukitel K10000,$240.00,1356886833,$250.00
1853,Auckland,BRAND NEW Huawei Ascend Y100 Mobile Phone + FREE &amp; FAST COURIER,$42.90,1356896438,$42.98
1854,Auckland,2 x brand new ZTE F320 Phones With $20 Credit Each,$59.00,1356919458,$70.00
1855,Wellington,Bluboo Mini 4.5 Inch 1GB RAM 8GB ROM MTK6580 Android 6.0 Quad Core 3G Smartphone,$150.00,1356920011,$160.00
1856,Auckland,Brand New Samsung Galaxy J5 prime,$250.00,1356934983,$280.00
1857,Auckland,BRAND NEW iPhone 6S Plus 128GB Silver + Warranty+ Lots of Freebies+ FREE SHIP,"$1,248",1356946432,"$1,250"
1858,Auckland,htc Touch 2 Smartphone BRAND NEW Sealed Box + FREE &amp; FAST SHIPPING,$92.00,1356960354,$92.50
1860,Wairarapa,Vodafone Smart 7 Mini Mobile Phone,$35.00,1356986633,BidOnly
1861,Auckland,**Brand New Samsung Galaxy A3 16Gb 2017**,$479.00,1356986757,$499.00
1862,Auckland,"Genuine Blackview AlifeP1 Android Smartphone Phablet 5.5"", 4G, 8GB (storage)",$199.00,1356991886,$199.00
1863,Auckland,"Genuine Blackview Ultra Android Smartphone 4.7"", 3G, 8GB (storage) - BLACK",$149.00,1356993768,$149.00
1864,Auckland,"Genuine Blackview A8 Android Smartphone 5"", 3G, 8GB (storage) - STARDUST GREY",$149.00,1356993771,$149.00
1865,Auckland,"Genuine Blackview A8 Android Smartphone 5"", 3G, 8GB (storage) - CHAMPAGNE GOLD",$149.00,1356993774,$149.00
1866,Auckland,"Genuine Blackview A8 Android Smartphone 5"", 3G, 8GB (storage) - WHITE",$149.00,1356993777,$149.00
1867,Auckland,SAMSUNG Galaxy S7 Edge *Black Onyx*,$829.00,1356996024,$840.00
1868,Otago,iPhone charger (USB+wall),$14.99,1357006011,BidOnly
1870,Auckland,GSM Smart Bluetooth Watch NFC Camera TF Card Silver,BuyNowOnly,1357084624,$69.99
1874,Canterbury,Spark LTE Mobile - new,$40.00,1357134784,BidOnly
1875,Auckland,Redmi note 4 64GB 5.5Inch Phone -Xiaomi Combo Gift,$324.99,1357155320,$324.99
1876,Auckland,Phone Qual Band DualSim Bluetooth Email Radio MP3,$30.00,1357190978,$35.00
1877,Wellington,New Vodafone ZTE F320 Black,$12.00,1357176995,$14.00
1878,Wellington,Huawei Y3 II White Smartphone,$90.00,1357178040,$95.00
1879,Wellington,New Samsung Galaxy J5 Prime Gold,$305.00,1357178654,$310.00
1880,Wellington,UNLOCKED New Huawei P8 Lite Black,$220.00,1357180266,$225.00
1881,Auckland,Brand New Samsung S8,$999.00,1357180343,"$1,099"
1882,Wellington,New Vodafone Smart Turbo 7,$87.00,1357181191,$90.00
1883,Wellington,Vodafone ZTE F320 Black,$14.00,1357183420,$15.00
1884,Wellington,UNLOCKED New Huawei P8 Lite Black,$240.00,1357186005,$245.00
1885,Wellington,New Samsung Galaxy J5 Prime Gold,$315.00,1357190703,$320.00
1886,Wellington,New Skinny Ignite A462 White phone,$95.00,1357191353,$97.00
1887,Wellington,New Samsung Galaxy J2 Black,$155.00,1357192074,$160.00
1888,Wellington,New Vodafone Smart Turbo 7 Black,$88.00,1357192474,$92.00
1889,Wellington,iPhone 7/7 plus genuine Headphone,$49.00,1357194056,$49.00
1890,Wellington,iPhone 5/6/7 iPod Touch 5/6 iPad Charge/Sync Colour 1M Cable Cord,BuyNowOnly,1357203052,$1.00
1891,Canterbury,"Lenovo K10 Smartphone - 5"" Display, Android 6.0, Quad-Core CPU, 2GB RAM 16GB 4G",$219.00,1356907395,BidOnly
1892,Auckland,Samsung Galaxy S5 G900F 16GB White 4G,$440.00,1357234844,$445.00
1895,Auckland,Brand new Samsung S8plus,"$1,200",1357405236,"$1,200"
1896,Gisborne,Mobikik Pensioner Flip Phone,BuyNowOnly,1357461030,$99.99
1900,Waikato,I Phone 7 (128G) $1200~1350,"$1,349",1357505660,"$1,350"
1901,Auckland,LG L80 Dual D380 Black Nz New !!!,$169.00,1357510382,$169.00
1902,Otago,GENUINE APPLE Charger iPhone / iPod / Touch / iPad,BuyNowOnly,1357524364,$29.90
1903,Otago,GENUINE APPLE Charger iPhone / iPod / Touch / iPad,BuyNowOnly,1357524375,$29.95
1905,Taranaki,Samsung Galaxy S7 Edge 32GB Black,$850.00,1357528096,$870.00
1906,Taranaki,Samsung Galaxy S7 Edge 32GB Black,$850.00,1357528106,$870.00
1908,Auckland,Apple iPhone 6S Plus 64 GB !! Rose Gold !! Brand New !! NZ stock !!,"$1,199",1357546155,"$1,199"
1909,Auckland,Apple iPhone 6S Plus 64 GB !! Silver !! Brand New !! NZ stock !!,"$1,199",1357546747,"$1,199"
1910,Auckland,Apple iPhone 6S Plus 64 GB !! Space Gray !! Brand New !! NZ stock !!,"$1,199",1357547807,"$1,199"
1911,Auckland,Samsung Galaxy Note 4 32GB + Freebies + Free Shipping / Pick ups Welcome,$429.00,1357552909,$429.98
1912,Auckland,Samsung Galaxy Note 4 32GB + Freebies + FREE SHIPPING / PICK UPS WELCOME,$444.00,1357556687,$444.98
1913,Auckland,Brand new Samsung j5,$150.00,1357560595,BidOnly
1914,Auckland,"iPhone 6 16GB Space Grey Brand New for Clearance""""""",BuyNowOnly,1357564753,$599.00
1915,Auckland,Huawei Y3 ll Black,BuyNowOnly,1357595602,$160.00
1916,Auckland,Redmi 3s,BuyNowOnly,1357595684,$300.00
1917,Auckland,iPhone 7 Plus 256gb Jett Black Brndnew Free Shipng,"$1,500",1357596452,BidOnly
1918,Auckland,HTC wildfire s a510b,BuyNowOnly,1357605249,$150.00
1919,Auckland,Huawei Y3 ll Black,BuyNowOnly,1357605314,$160.00
1920,Auckland,vodafone 845 Mobile,BuyNowOnly,1357605411,$99.00
1921,Auckland,Nokia Lumia 530,BuyNowOnly,1357605414,$150.00
1922,Auckland,HTC wildfire s a510b,BuyNowOnly,1357605443,$150.00
1923,Auckland,Vodafone 858,BuyNowOnly,1357605663,$99.00
1924,Auckland,Nokia Lumia 530,BuyNowOnly,1357606092,$150.00
1925,Auckland,Redmi 3s,BuyNowOnly,1357606760,$300.00
1926,Auckland,Huawei Y3 ll Black,BuyNowOnly,1357606954,$160.00
1927,Auckland,HTC wildfire s a510b,BuyNowOnly,1357607160,$150.00
1928,Auckland,Huawei Y3 ll Black,BuyNowOnly,1357607385,$160.00
1929,Auckland,Vodafone Smart Speed 6,BuyNowOnly,1357607634,$180.00
1930,Auckland,Vodafone Smart mini7,BuyNowOnly,1357607699,$120.00
1931,Auckland,vodafone 845 Mobile,BuyNowOnly,1357607894,$99.00
1932,Auckland,Samsung Galaxy J1 2016,BuyNowOnly,1357608180,$200.00
1933,Auckland,Vodafone 858,BuyNowOnly,1357608187,$99.00
1934,Auckland,Samsung Galaxy S5 - Charcoal Black BRAND NEW + Lots of FREEBIES (Pick ups OK),$394.00,1357626434,$394.98
1935,Auckland,Sony Xperia X Smartphone in Box + Warranty + FREE SIPPING / Pick Ups OK,$484.00,1357630430,$484.98
1939,Auckland,SamSung Note 3 Note 2 MHL to HDMI TV Cable 1.5M,$113.99,1357646972,$113.99
1940,Waikato,Samsung Gear Fit Replacement Band - Dark Blue,BuyNowOnly,1357648601,$8.99
1941,Waikato,Samsung Gear Fit Replacement Wrist Band - Black,BuyNowOnly,1357648611,$8.99
1942,Waikato,Samsung Gear Fit Replacement Wrist Band - Purple,BuyNowOnly,1357648616,$8.99
1943,Waikato,Samsung Gear Fit Replacement Wrist Band - Green,BuyNowOnly,1357648651,$8.99
1944,Waikato,Samsung Gear Fit Replacement Band - Slate Grey,BuyNowOnly,1357648840,$8.99
1945,Waikato,Samsung Gear Fit Replacement Band - Orange,BuyNowOnly,1357648857,$8.99
1946,Waikato,Samsung Gear Fit Replacement Band - Light Blue,BuyNowOnly,1357649128,$8.99
1947,Waikato,Samsung Gear Fit Replacement Wrist Band - Pink,BuyNowOnly,1357649816,$8.99
1948,Auckland,iPhone 6 32GB Space Gray + Warranty,"$1,099",1357650272,BidOnly
1950,Auckland,Apple iPhone SE - 32GB Gold - NZ New,$645.00,1357651474,$645.00
1951,Waikato,HTC Desire C Black Cellphone,$204.12,1357652460,$204.12
1962,Bay of Plenty,Nokia 1110,$45.00,1357698148,$45.00
1963,Auckland,Samsung Galaxy S8 Midnight Black,"$1,099",1357702235,"$1,099"
1964,Auckland,Samsung Galaxy Note2 Front Glass White / Blue,$5.00,1357702396,$15.00
1965,Auckland,Adobe Photoshop Elements13,$178.99,1357704181,BidOnly
1966,Auckland,ADOBE Premiere Elements 13(Free Shipping),$178.99,1357708933,BidOnly
1967,Auckland,Samsung Galaxy V Android Smartphone BRAND NEW in Box + FREE SHIPPING,$119.00,1357714287,$119.98
1968,Auckland,New GPS Smart Tracker Kids Watch Phone Q750 (Blue / Pink),$80.00,1357722211,$80.00
